,bioplanet_83_MAP kinase pathway regulation through dual specificity phosphatases_View_T8,bioplanet_1328_T cell receptor/Ras pathway_View_cDC,bioplanet_301_Autoimmune thyroid disease_View_NK,bioplanet_333_Salmonella infection_View_NK,bioplanet_304_Graft-versus-host disease_View_B,bioplanet_167_Eukaryotic protein translation_View_cM,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_B,bioplanet_898_Generation of second messenger molecules_View_NK,bioplanet_98_Activation of PKC through G-protein coupled receptors_View_B,bioplanet_78_Beta-arrestins in GPCR desensitization_View_cDC,bioplanet_686_Interferon alpha/beta signaling_View_T4,bioplanet_303_Allograft rejection_View_B,bioplanet_303_Allograft rejection_View_NK,bioplanet_333_Salmonella infection_View_cM,bioplanet_913_eIF4E release_View_cDC,bioplanet_686_Interferon alpha/beta signaling_View_T8,bioplanet_1510_Cross-presentation of particulate exogenous antigens (phagosomes)_View_ncM,bioplanet_537_Inhibitor of DNA binding (ID) signaling pathway_View_cDC,bioplanet_298_Type 1 diabetes mellitus_View_B,bioplanet_12_Granzyme A-mediated apoptosis pathway_View_T8,bioplanet_324_CTL mediated immune response against target cells_View_T8,bioplanet_640_Alpha-4 beta-7 integrin signaling_View_T4,bioplanet_686_Interferon alpha/beta signaling_View_NK,bioplanet_1698_Translation factors_View_T8,bioplanet_611_Interferon signaling_View_cDC,bioplanet_333_Salmonella infection_View_T8,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell_View_T4,bioplanet_304_Graft-versus-host disease_View_NK,bioplanet_166_eIF2 regulation_View_cM,bioplanet_1141_Diurnally regulated genes with circadian orthologs_View_cDC,bioplanet_564_PD-1 signaling_View_NK,bioplanet_921_CD28 co-stimulation_View_cDC,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_ncM,bioplanet_686_Interferon alpha/beta signaling_View_ncM,bioplanet_464_Antigen processing and presentation_View_NK,bioplanet_776_Prostaglandin biosynthesis and regulation_View_T4,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell_View_T8,bioplanet_474_Intestinal immune network for IgA production_View_NK,bioplanet_669_TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)_View_NK,bioplanet_1287_eIF4E and p70 S6 kinase regulation_View_NK,bioplanet_1495_CHL1 interactions_View_T4,bioplanet_300_Asthma_View_B,bioplanet_50_Lck and Fyn tyrosine kinases in initiation of T cell receptor activation_View_T8,bioplanet_926_Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon_View_B,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_cM,bioplanet_611_Interferon signaling_View_ncM,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_cDC,bioplanet_304_Graft-versus-host disease_View_T8,bioplanet_1404_Cap-dependent translation initiation_View_T8,bioplanet_611_Interferon signaling_View_B,bioplanet_686_Interferon alpha/beta signaling_View_B,bioplanet_1404_Cap-dependent translation initiation_View_cDC,bioplanet_298_Type 1 diabetes mellitus_View_NK,"bioplanet_1157_Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S_View_T8",bioplanet_1529_Endosomal/vacuolar pathway_View_cM,bioplanet_1529_Endosomal/vacuolar pathway_View_B,bioplanet_1510_Cross-presentation of particulate exogenous antigens (phagosomes)_View_cM,bioplanet_329_T helper cell surface molecules_View_T8,bioplanet_690_NF-kappaB activation_View_B,bioplanet_901_Costimulation by the CD28 family_View_NK,bioplanet_924_TRAF6-mediated induction of TAK1 complex_View_B,bioplanet_1764_Arachidonate epoxygenase/epoxide hydrolase pathway_View_B,bioplanet_8_PI3K subunit p85 role in regulation of actin organization and cell migration_View_cM,bioplanet_686_Interferon alpha/beta signaling_View_cM,bioplanet_1361_Interleukin-2/STAT5 pathway_View_NK,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell_View_NK,bioplanet_1614_Activation of the AP-1 family of transcription factors_View_NK,bioplanet_12_Granzyme A-mediated apoptosis pathway_View_NK,bioplanet_686_Interferon alpha/beta signaling_View_cDC,bioplanet_49_4-1BB-dependent immune response_View_cDC,bioplanet_1614_Activation of the AP-1 family of transcription factors_View_T8,bioplanet_87_Corticosteroids and cardioprotection_View_T4,bioplanet_243_Internal ribosome entry pathway_View_cM,bioplanet_167_Eukaryotic protein translation_View_NK,bioplanet_1168_Post-elongation processing of intronless pre-mRNA_View_B,bioplanet_322_B lymphocyte cell surface molecules_View_T8,bioplanet_1504_Cleavage of growing transcript in the termination region_View_B,bioplanet_83_MAP kinase pathway regulation through dual specificity phosphatases_View_NK,disease
2.0_1660_SLE_managed,0.08211728395061729,0.1636202380952381,0.13623046875,0.18505208333333334,0.24859860803153488,0.2303645101876367,0.06689886363636363,0.10377560763888889,0.08055248917748918,0.06805277777777778,0.10934815476190476,0.27615683865683865,0.18464041385135135,0.3130051777560339,0.09787777777777776,0.11245669191919191,0.266965625,0.08068854166666667,0.2410086328400282,0.0931030303030303,0.28821328671328666,0.09340740740740741,0.1282857666015625,0.2059780101010101,0.1969641865079365,0.16488333333333333,0.1492927380952381,0.18990110518292683,0.07614001067425726,0.18038819444444446,0.11170665322580645,0.15363118279569893,0.11989324999999999,0.1701947265625,0.1675595100308642,0.05643195084485407,0.18107834595959596,0.05672900390624999,0.223318359375,0.1039849537037037,0.02620875,0.2267306818181818,0.2245447940947941,0.24374057239057237,0.09699445205479452,0.19904441964285716,0.10906800000000001,0.11988562453806356,0.707350089940501,0.1586698006854257,0.11019515467171717,0.750994292237443,0.16645439680232557,0.6255777777777778,0.5672937595129376,0.519023709315376,0.33103650929549905,0.22462062937062938,0.06849452861952862,0.0876337890625,0.23268813131313135,0.08470815295815295,0.28308821550880625,0.11682950097847358,0.10003567708333333,0.2853017578125,0.15976953124999999,0.200490234375,0.12877760416666667,0.09537333333333332,0.12547626262626263,0.12249251322751323,0.20072553816046967,0.1990574448529412,0.06610287659200703,0.1028251147842057,0.11049342259807376,0.10939149305555555,1
2.0_1195_SLE_managed,0.11686700513538749,0.1425405505952381,0.13005182808622828,0.18957669690860215,0.25090860433604334,0.17488638648932767,0.06411950000000001,0.07917733534946236,0.1106424603174603,0.05508572048611111,0.11465398211518595,0.2760451951951952,0.17543897122929383,0.2537989672364672,0.05791536458333333,0.11425227317489496,0.21632693829113925,0.0856669921875,0.24019709302325581,0.12332646183473389,0.32384922430510665,0.0941337235996327,0.12790658077116937,0.14684789915966384,0.20315141369047618,0.14963953081232492,0.17116593491735538,0.17648776799763966,0.05466779684961503,0.15142366536458332,0.07957841766389177,0.11895858534946235,0.12128401898734177,0.18306104133702533,0.14782093165073676,0.07336738536390296,0.2164342174369748,0.04792327158938172,0.22463284400201614,0.060814348118279564,0.025678267045454544,0.22360064814814815,0.21393947963800905,0.22303907407407408,0.09701560217560218,0.18940275580168775,0.11464177083333334,0.15266836185693788,0.6244722070334983,0.15039584986772486,0.11023259548611111,0.7108731449771689,0.15542029257314327,0.5638620171752912,0.5581886385219719,0.525608950617284,0.23935962995337995,0.22351692792501618,0.1317898148148148,0.06737401993727599,0.21753481481481482,0.08946944444444443,0.229573462995338,0.13027422967657343,0.08561969086021505,0.23244600554435482,0.11064037298387097,0.2244666498655914,0.1641551513671875,0.06673229166666667,0.11421144957983193,0.12927074724517906,0.14331696081696083,0.14962200545540796,0.053962318840579705,0.12681717914438503,0.09543107235142119,0.10185355062724014,1
3.0_1804_SLE_managed,0.11757811540822591,0.14995918367346942,0.1574549825174825,0.28052689393939395,0.2816755307136405,0.27116888347695767,0.0840613425925926,0.13874753787878788,0.10289814814814814,0.08499962797619047,0.1511495719498503,0.31348023023023025,0.21447217444717445,0.3632589570063694,0.10062499999999999,0.15734718145718232,0.24321942446043163,0.08994949776785714,0.27159930376112545,0.13120971454880295,0.3718399915002125,0.1416536094477711,0.16909485085227274,0.2579846132596685,0.21687994260204083,0.248597605893186,0.17937804079341316,0.21667123059866963,0.09747691082802548,0.1915868675595238,0.13954611436950146,0.1387046370967742,0.13489219424460433,0.20272184127697843,0.19267222222222222,0.08763767626038245,0.22881129143646411,0.0654515625,0.27861803977272726,0.11664823232323232,0.03399536863772455,0.2611380144032922,0.32534742881427964,0.2617531378600823,0.11109007165605096,0.22021380395683451,0.12440857142857142,0.17009402371648025,0.7392909634450919,0.17882511665931805,0.13916370081018517,0.7692150807240704,0.18854106765327694,0.666874721333721,0.6361779458598726,0.5911924725651577,0.31886997412420387,0.30970218869528265,0.09829989711934156,0.10705842803030304,0.24633112139917696,0.09594268077601412,0.32799756170382166,0.14868974547173566,0.13010242424242424,0.3087329545454546,0.16205045454545455,0.3051100378787879,0.16692989676339284,0.10449977678571429,0.15409558011049723,0.170760624584165,0.2281774340309372,0.24146457219251338,0.08891129898013955,0.1754650929181316,0.1348143123743899,0.12010681818181819,1
4.0_1716_SLE_managed,0.08752665317139001,0.15261309523809524,0.1350360576923077,0.24539598214285716,0.2469702295552367,0.23306523378582203,0.06095627450980392,0.09587043650793652,0.06080143875732111,0.0737986111111111,0.11544700611888112,0.27393794864383103,0.18130854247104247,0.3477451329534663,0.11329012345679013,0.1168094951923077,0.24144247159090906,0.10028356481481483,0.23774165733946853,0.10556756072874493,0.32363492681407663,0.0822415874723567,0.13902829241071427,0.22004366396761135,0.20631922398589064,0.20076686909581645,0.14230226264120496,0.18307129790940768,0.08026165501165501,0.18087577160493826,0.09712010368663596,0.1363267622461171,0.1219984090909091,0.18709925426136362,0.16428895502645502,0.06317544552221972,0.1489077682186235,0.04000703125,0.25421473214285717,0.08448895502645502,0.012681885422270037,0.2354148098633393,0.24671146060417315,0.2360793523469994,0.09697891737891738,0.20336458333333332,0.1164735185185185,0.13052816727559988,0.7147040929510289,0.1493595381334352,0.10070505375445633,0.7592247590055808,0.16042869601328905,0.6343886284537255,0.5796832067109845,0.48223301643889876,0.32971599002849,0.2443168794767985,0.052216577540106945,0.0821905753968254,0.22991372549019606,0.07741851285968933,0.3086078169515669,0.12374463586182337,0.1198425,0.2551832589285714,0.11266607142857143,0.2791386904761905,0.15351736111111108,0.0954675925925926,0.09661578947368421,0.13735943009981472,0.20387250712250715,0.17732909663865545,0.07296859257537007,0.08997865292602136,0.10548994735314844,0.1139327380952381,1
4.0_HC-512_normal_na,0.10344417735042735,0.1674003759398496,0.1333093534372604,0.2559134828349945,0.2279376541518224,0.220380868861306,0.06484685393258427,0.09397845145810262,0.11425541733547352,0.06126425438596491,0.12271012495962531,0.25327311721834195,0.17975857502020295,0.3250061799184506,0.09004605263157896,0.1281492012219551,0.23644927536231886,0.09341447368421053,0.2198688920825712,0.1974793002136752,0.3955249630177515,0.11067933534309503,0.13810796044435217,0.17832745192307692,0.1975374373433584,0.2282999465811966,0.1661812419250646,0.18591846284741917,0.07576973867111482,0.1831589912280702,0.09479391276390525,0.1415823429541596,0.1263908695652174,0.18066462862318838,0.1666653849308888,0.0798003355005418,0.23794661458333335,0.050290784191583615,0.24950913621262458,0.09485643533899348,0.039343265503875964,0.20831507490636705,0.27915372287968443,0.24750955056179774,0.0987859633027523,0.19511604986197376,0.11623973684210527,0.17069674405878674,0.6663093168247277,0.1524038422953451,0.10737401246488765,0.765771268925739,0.15773601560689177,0.5954197593342331,0.5690538566089025,0.4888423845193508,0.2929783065749235,0.285386649408284,0.11312406367041197,0.080562453857512,0.23909091760299625,0.08121669341894061,0.2875247037461774,0.1235488938264526,0.11159781284606865,0.24541798172757476,0.11071918604651164,0.26243846899224804,0.1535575657894737,0.08396973684210525,0.11254559294871794,0.15142334194659776,0.18233005679335954,0.19404206566347468,0.08340278456277479,0.15827505827505828,0.11828449176900968,0.10716223698781839,0
2.0_1063_SLE_managed,0.17099696624952598,0.17909569597069597,0.14148105885078777,0.2876596385542169,0.24757117459921402,0.23317589670014344,0.07115690537084399,0.11008007028112449,0.16084079283887467,0.07627884615384616,0.13391664419601212,0.2722236814819935,0.1924534353630739,0.338047798102981,0.0921826923076923,0.13130826045221844,0.23664973958333335,0.09117908653846153,0.23690632248855054,0.14370232508532424,0.3526611643475978,0.1207040967039801,0.15868279367469879,0.21807162116040954,0.1998203601953602,0.20477047781569968,0.1805995364972015,0.1954791360564208,0.06597121212121212,0.18996688034188033,0.1130771472988729,0.1579613316790736,0.11780395833333333,0.16791308593749998,0.18216298527443106,0.08104128926937891,0.28362025383959044,0.0685965110441767,0.2828653990963856,0.13401952253458277,0.029614928288246266,0.21763512361466325,0.27596406537148854,0.24860771526001707,0.09841388617886179,0.18433203125,0.11928205128205126,0.15360455340048282,0.7151564238627331,0.16151133768724882,0.11888724824168799,0.7651685107130313,0.17098830204539087,0.6384366954074606,0.5610595754290876,0.5302716680875249,0.2706817581300813,0.28384845103701756,0.17728186274509805,0.10613345046854082,0.24194087809036657,0.08535084033613445,0.30408945630081297,0.1116876969004065,0.12901757028112448,0.31005760542168675,0.16626295180722891,0.27026731927710845,0.14692437900641026,0.0966025641025641,0.16837952218430036,0.16949658608001658,0.20733612078977934,0.24913731396172925,0.08210783387078839,0.14335964163822526,0.13036560994468566,0.16705522088353414,1
4.0_1452_SLE_managed,0.08567055207608443,0.1528515625,0.14289970930232557,0.23902698643410852,0.25877883942116936,0.22146652545315645,0.06469716507177034,0.10486309754521964,0.06586756664388244,0.08091493055555556,0.11316513744752799,0.2881094497607655,0.19324248900062854,0.3219316706021252,0.11490625,0.12023487245563674,0.2448820093457944,0.07613346354166667,0.24939504283965727,0.13571007306889354,0.33802890637546174,0.08881914645522387,0.1365746457122093,0.19512093945720252,0.21526782614087303,0.21765379262352125,0.1241503468983209,0.19306450652297222,0.073166550391757,0.17705262586805556,0.10659116654163542,0.1323113239247312,0.14091528037383177,0.20367877482476635,0.16392879701406832,0.06473071888541165,0.18142053757828808,0.053543083817829455,0.2603450944767442,0.07754909560723515,0.02283262884794776,0.2486107854864434,0.2540300305122852,0.2419116028708134,0.11466658795749705,0.2062214202269693,0.12075979166666666,0.1529717399052905,0.6910684002059084,0.15661031840966053,0.10871287193480862,0.7579817351598174,0.1701112087614927,0.6211425667509065,0.5766232782369146,0.5003714779372674,0.2966631862455726,0.24099546330496227,0.0584896331738437,0.08377075258397933,0.23305366826156299,0.09021291866028709,0.285746218270366,0.1465517312942739,0.09791620155038759,0.24426591569767442,0.10725627906976745,0.2704237403100775,0.16676953125000002,0.0773453125,0.09703267223382046,0.1391012969009121,0.19775889694720863,0.1761640218878249,0.07624505928853754,0.1202923230214462,0.10885616724157116,0.08152861757105943,1
2.0_1221_SLE_managed,0.13535775335775335,0.13642667509481668,0.11644511614623,0.18701423267326733,0.22894374397133802,0.20516135239142388,0.06083011299435028,0.06550946552988632,0.09854721549636804,0.05956471238938053,0.11059221713362069,0.2519524354863338,0.1560234814021943,0.2859247274143302,0.055023598820059,0.11033168784340658,0.21291467927631577,0.09777599557522124,0.22041991853895676,0.10320415521978023,0.2816919907016061,0.0977472796934866,0.11947636912128712,0.1661334478021978,0.17984397387273493,0.1490046932234432,0.2130639870689655,0.15614273927392738,0.06527121212121212,0.1481462942477876,0.0648276642180347,0.11579453325720811,0.10708371710526315,0.15531987561677632,0.13676547284358065,0.08265134593993326,0.25341097184065936,0.02962577351485149,0.22654249174917493,0.06451075663121868,0.031147952586206895,0.20170635593220337,0.19832037193575655,0.2240800376647834,0.08926616510903428,0.17744402020676692,0.09877154867256636,0.1257718440096489,0.6562545724823122,0.1428939669087974,0.1001670197740113,0.7381534428415565,0.13976882339396732,0.6010962984384037,0.5582230529595016,0.4974042686754551,0.2775970210280374,0.19483130811496197,0.10059439736346516,0.06130144160249359,0.21841704331450093,0.05376735270379338,0.2560214271806854,0.10564279595015577,0.08631617161716172,0.2596656353135313,0.1370701320132013,0.2089535203520352,0.12667114905973453,0.07488783185840708,0.14598921703296705,0.1440018582375479,0.1723486871384068,0.15630188312948942,0.05079089904200442,0.09827765984015985,0.08687107476021548,0.10401751008434176,1
3.0_IGTB1290_normal_na,0.1268635620915033,0.14907421875000001,0.1404260433715221,0.3251742021276596,0.26801225686940416,0.25827742112073254,0.08408915189873419,0.1295270390070922,0.11396980108499097,0.07367643229166666,0.14309071887729125,0.29912476907287033,0.19006828637147785,0.3316445642978003,0.0972890625,0.14630492876838236,0.28080229591836736,0.07825024414062501,0.2591001471886959,0.1532777573529412,0.363606221719457,0.1433732179226069,0.1630087267287234,0.24806494117647057,0.2096761300223214,0.24444387254901961,0.16874535386965378,0.19729034769071097,0.0895148054145516,0.17201180013020834,0.1306636925188744,0.12898664314516128,0.1405312244897959,0.19542283163265306,0.1894306540583136,0.09321769266145456,0.2530034926470588,0.05988597074468085,0.2847593085106383,0.11467237982663515,0.0350380600814664,0.2450923417721519,0.30512703619909504,0.2591020253164557,0.10131622673434856,0.21794251093294462,0.1106309375,0.15721465208034432,0.730910414987913,0.17825011301989152,0.13942332871835442,0.7751271939212329,0.16883980702622464,0.6490237229102167,0.6158242150780222,0.5843333333333334,0.3277683481387479,0.3105855769230769,0.11578069620253165,0.1020807476359338,0.2499876793248945,0.09418300180831826,0.2978535850253807,0.13529329922800337,0.14159698581560282,0.25934906914893613,0.1226968085106383,0.27129255319148937,0.15179827880859376,0.09960468750000001,0.14290117647058823,0.1703055838424983,0.2287580976553058,0.2671351689612015,0.09697110621904238,0.1658947192513369,0.14124483367677362,0.11097340425531915,0
4.0_HC-545_normal_na,0.11341966490299824,0.16869323979591835,0.13360305812608445,0.24545089285714283,0.24935194359756097,0.2122426282533474,0.06315805989583333,0.08770358187134503,0.06743684895833334,0.057757440476190476,0.12205552393763797,0.27569288429054056,0.17928292013818328,0.33592231457800514,0.09437946428571428,0.12554153025793652,0.2528856646825397,0.0680150669642857,0.2405307957848837,0.1366892195767196,0.3554321733821734,0.09739370247731176,0.14189658717105263,0.2087655238095238,0.21156988732993195,0.2062404761904762,0.13003283664459162,0.18274954153676876,0.06982951639153685,0.18063988095238095,0.08788063909774435,0.13670708525345623,0.14145984126984126,0.20422845362103173,0.16241493780748165,0.06254460407320374,0.20508442460317464,0.044006069862155384,0.25749765037593986,0.08607856446672237,0.02116435568432671,0.23225499131944446,0.2552654456654457,0.23532834201388889,0.11598157289002559,0.20777206160241876,0.13013125,0.14395636856368563,0.6980115025005436,0.15498052687872024,0.11002881876627603,0.7438659491193738,0.15859490295506207,0.6189688109161794,0.5703759590792838,0.4934351851851852,0.28740449168797955,0.2507126373626373,0.0590830078125,0.08252658991228069,0.2276051215277778,0.0741821056547619,0.2996123321611253,0.15435208200127878,0.09897274436090225,0.24882659774436092,0.11454708646616542,0.26809171365914786,0.1697739955357143,0.06719107142857143,0.11607333333333333,0.12545580389992642,0.1832310010960906,0.18108486289252543,0.07459205163043478,0.12066825396825397,0.09816989159399225,0.10223872180451128,0
2.0_1567_SLE_managed,0.13695064697609,0.1611575630252101,0.0,0.0,0.28936679174484053,0.25225474937056536,0.06903961538461538,0.0,0.13617252747252748,0.07126838235294117,0.12878642003676471,0.3207515592515593,0.0,0.3403042585386944,0.10649999999999998,0.14036261471518988,0.27494602272727275,0.1106204044117647,0.28007119856887297,0.1618815928270042,0.37137981499513145,0.13682826797385622,0.0,0.1958747164556962,0.22665519957983193,0.20518832278481014,0.19933014705882351,0.0,0.08821486263412333,0.18782444852941177,0.0,0.13404981024667934,0.15690204545454545,0.21372345525568182,0.0,0.07805597722960152,0.2512720727848101,0.0,0.0,0.0,0.051522242647058826,0.25909423076923077,0.32285093476144106,0.25302384615384615,0.14135726977950713,0.22858637716450217,0.14409088235294118,0.2032254368632294,0.6868787411132304,0.17670560897435897,0.1324962139423077,0.7710209508460919,0.0,0.610487284032867,0.6512210332900994,0.5958299145299145,0.35824785181582364,0.30070794547224927,0.12946923076923075,0.0,0.24050923076923078,0.08078241758241758,0.3059073240920882,0.16841989400940335,0.0,0.0,0.0,0.0,0.17947748161764707,0.09679558823529412,0.13461340506329114,0.17399591503267975,0.22296831573096165,0.0,0.07243260869565217,0.20075808975834292,0.12542012522361362,0.0,1
3.0_HC-020_normal_na,0.12063475100748418,0.16321349206349206,0.13435978945623342,0.25619279813218393,0.2438646831943639,0.23958214169645758,0.07843646252285191,0.10388826029693486,0.08895161922172891,0.07518472222222222,0.13585398961919107,0.27108777607589307,0.18050914492078285,0.31000174953959486,0.10027824074074074,0.1391972099659974,0.25051101618705035,0.080565625,0.23575436843671613,0.15086930591537132,0.3599942457154245,0.13633314209217823,0.15588897494612067,0.2290551554404145,0.20436635251322752,0.22869543393782382,0.15978635972461275,0.1886275231286796,0.08221557006529383,0.18475538194444446,0.1054745550611791,0.14561720430107525,0.12007140287769784,0.17192946267985612,0.17903936515538527,0.08239731969352063,0.2132794689119171,0.04935699533045977,0.25776656788793106,0.11553113026819925,0.04410851441480207,0.22041310176721512,0.29682129334396173,0.24749515539305303,0.10136913812154696,0.19027514773895168,0.11795472222222222,0.1542645014533047,0.710998882106608,0.16557069404544267,0.12555240944926874,0.7704013698630137,0.16233761026463514,0.631708736705754,0.5714786678944137,0.5380642392849888,0.3291647099447514,0.29871118971701877,0.07895886654478976,0.09311455340038313,0.2380596282754418,0.07966185688169235,0.2767675587016575,0.12238352468922652,0.12990294540229885,0.2578910290948276,0.12520118534482758,0.2568161817528736,0.14658194444444445,0.09302708333333333,0.10716123704663214,0.1740096457257602,0.22178358326756117,0.22939490365111562,0.08086879023924966,0.172823686999529,0.12838433740062072,0.12125443007662835,0
2.0_1251_SLE_managed,0.1278200096200096,0.15441334894613584,0.15011908653846154,0.3122108333333333,0.2697122965164731,0.2657362132352941,0.092039430523918,0.12120340277777779,0.12450638626749104,0.08171755464480875,0.15083483987603305,0.300892884627224,0.20329993243243244,0.39292281650641026,0.08886338797814208,0.1564826535443723,0.3064597902097902,0.0917282274590164,0.2607789836838481,0.25591794733044737,0.5109868298368299,0.14946196816651364,0.1893453125,0.21656966666666666,0.23325534250585478,0.2809886544011544,0.17417940771349863,0.21306975609756099,0.11109014423076922,0.19062337773224045,0.1268383870967742,0.14386131676361713,0.19519412587412585,0.26689535074300696,0.20601956790123455,0.08673440415889096,0.26667334956709954,0.06086015625,0.28896953125,0.1165087037037037,0.041506284435261706,0.2407400056947608,0.34290867465867464,0.2618490318906606,0.16897910576923078,0.2515059731934732,0.16151770491803277,0.1920777109069792,0.7063678912411789,0.18057257091333115,0.15178895572323464,0.770803447114305,0.18032499999999999,0.6460036454773297,0.6589036591880342,0.5835085421412302,0.39135090144230766,0.35138821178821183,0.11419694381169324,0.1058659375,0.24546302201974185,0.11186239017246989,0.3575764723557692,0.21382839918870195,0.14045808333333334,0.2783296875,0.13772425,0.30274395833333334,0.21730225409836065,0.09951106557377049,0.1358548484848485,0.17405107897153352,0.2335811813186813,0.25202014705882353,0.09053040507081311,0.17561318378591106,0.13741463156221856,0.12516388888888888,1
3.0_FLARE010_SLE_flare,0.08961668991166899,0.0,0.1617557405281286,0.3058840174129353,0.31241079494128277,0.28745516147635525,0.12846203703703704,0.13355773217247097,0.09315608465608466,0.0,0.18717866104014597,0.3457542542542542,0.2194010185558693,0.4247871732026144,0.0,0.18605913310669456,0.32903952205882353,0.0,0.3076843238587425,0.14508124128312413,0.35894303186353393,0.1376587591240876,0.21559517840485073,0.25158512552301254,0.0,0.2595788877266388,0.12867700729927006,0.22601633600291227,0.13914304812834224,0.0,0.1356392031776601,0.0,0.19743382352941174,0.3105043083639706,0.202731135986733,0.07454326583470686,0.17981184623430962,0.07191744402985074,0.2783857276119403,0.12175594250967385,0.0231021897810219,0.2697546296296296,0.3082956227872546,0.2859962962962963,0.19380906862745098,0.2683704044117647,0.0,0.16025972037963057,0.7311022525362526,0.2318804012345679,0.2155695891203704,0.0,0.19427828878861508,0.6514437715627982,0.6597431917211328,0.6468271604938272,0.40341973039215684,0.2896193273253943,0.08648919753086419,0.10461336546434495,0.26372407407407406,0.16647619047619047,0.3845179227941176,0.27764514399509804,0.13899191542288558,0.2290520055970149,0.10875298507462687,0.3120331156716418,0.0,0.0,0.10727635983263599,0.17230585969180862,0.2696484593837535,0.24717043459174715,0.13117149758454105,0.1590218714340053,0.16505490956072352,0.09769921227197347,1
